Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
E-12,0.2303301841020584,0.2413006722927093,0.2211543321609497,0.219151884317398,0.237594336271286,0.2296991497278213,0.2665402889251709,0.1887689679861068,0.1253118067979812,0.142676368355751,0.21618618965148925,0.20431940853595726,0.0479097746464675,0.035421541676704145
E-13,0.0841017141938209,0.0825116634368896,0.0879895538091659,0.0787298530340194,0.1034904718399047,0.0794109180569648,0.090328574180603,0.0872869566082954,0.1205985844135284,0.0917546227574348,0.09730177968740458,0.0839388027787208,0.013346354527644516,0.004939003952286301
A-1,0.0055342009291052,1.231529768119799e-05,0.0066869994625449,2.516277709219139e-05,0.0055434675887227,1.8356102373218164e-05,0.0046229236759245,6.0889792621310335e-06,0.0017344302032142,4.991904461348895e-06,0.0048244043719023,1.3383012174017495e-05,0.0016780142054284594,7.592734772929874e-06
D-1,0.0022724983282387,0.0019735959358513,0.0023608815390616,0.0018995912978425,0.0022109569981694,0.0018128673546016,0.0025589237920939,0.0019482026109471,0.002760594477877,0.0020582599099725,0.00243277102708812,0.0019385034218429998,0.00020171248593782166,8.119821432017672e-05
P-2,0.005029909312725,0.0008152610389515,0.0060471906326711,0.0007837904850021,0.0039008711464703,0.0009145198273472,0.0065853972919285,0.0008859534282237,0.0025326046161353,0.0008091382915154,0.00481919459998604,0.00084173261420798,0.001465855287196066,4.974712714126424e-05
P-3,0.0120458276942372,0.0093844681978225,0.010952572338283,0.0082023963332176,0.0102718453854322,0.0078605767339468,0.0094450805336236,0.0063631860539317,0.0103455344215035,0.0069603426381945,0.0106121720746159,0.00775419399142262,0.00086258464322757,0.0010426024811341173
D-2,0.0035528750158846,5.118102126289159e-05,0.0042891283519566,4.925967914459761e-06,0.0040691443718969,0.000208985802601,0.0046083768829703,1.4634488252340816e-05,0.0046414486132562,3.480795203358866e-05,0.00423219464719292,6.290704641285617e-05,0.00040007596372341336,7.477714505840044e-05
D-3,0.0020265209022909,0.0001718473213259,0.0054299277253448,8.717122545931488e-05,0.0062502608634531,9.100468741962686e-05,0.0046876072883605,8.359710773220286e-05,0.0027278414927423,8.412734314333647e-05,0.004224431654438319,0.00010354953701607623,0.0016026434547595533,3.425063716673705e-05
D-4,0.0047031263820827,8.889647870091721e-05,0.0044656228274106,0.0003628532867878,0.0053345104679465,0.0001312369277002,0.0055007417686283,0.0001112149693653,0.0049983533099293,0.0001498136698501,0.00500047095119948,0.00016880306648086343,0.00038375358818589834,9.912492286855506e-05
A-2,0.0290405768901109,0.0221462044864892,0.0278676487505435,0.0224831346422433,0.0284363720566034,0.0234447754919528,0.0314716286957263,0.0260185915976762,0.0288670174777507,0.0241679251194,0.029136648774146963,0.0236521262675523,0.0012357030887811505,0.0013815601897210548
