Channel,train_loss_1,valid_loss_1,train_loss_2,valid_loss_2,train_loss_3,valid_loss_3,train_loss_4,valid_loss_4,train_loss_5,valid_loss_5,Train AVG,Valid AVG,Train STD,Valid STD
D-2,3.3201391488546506e-05,0.0005499806138686,4.733064270112664e-05,0.0002945005544461,3.0326507840072736e-05,0.0004053325683344,3.575544178602286e-05,4.786203498952091e-05,1.220276863023173e-05,6.227367703104392e-05,3.1763350489200096e-05,0.00027198988973393295,1.1358047553248152e-05,0.00019482301086361602
D-3,2.736425449256785e-05,0.0004772660322487,3.5760611353907734e-05,2.823824070219416e-05,4.5806544221704826e-05,0.0001145836722571,3.4069267712766305e-05,0.0001471290452172,7.92809296399355e-05,0.0001075329928426,4.445632148417644e-05,0.00017494999665355884,1.8385980797382324e-05,0.00015612973808669828
D-4,4.300960063119419e-05,0.0003879083087667,6.0726964875357226e-05,2.6492753022466783e-05,3.0929317290429026e-05,0.000319532235153,4.871062992606312e-05,0.0001219081168528,5.747630348196253e-05,7.142717367969453e-05,4.817056324100122e-05,0.00018545371749493226,1.0662530585632727e-05,0.00014231907441087258
A-2,0.0380707010626792,0.0925261452794075,0.0283367913216352,0.0694039240479469,0.0359445512294769,0.1129225715994834,0.0140263503417372,0.0438305959105491,0.0150165390223264,0.0804209262132644,0.02627898659557098,0.07982083261013026,0.01013579844477463,0.0230708444932588
A-3,0.0179803743958473,0.0377044305205345,0.013742028735578,0.0351889133453369,0.0149458060041069,0.0309152770787477,0.016656007617712,0.0198056884109973,0.0189531259238719,0.0285283755511045,0.01645546853542322,0.03042853698134418,0.0019102713285079522,0.006201487741702045
A-4,0.0373819954693317,0.0954554826021194,0.0359171591699123,0.0388596579432487,0.0210490375757217,0.0375947691500186,0.0316672213375568,0.0516704693436622,0.0269727706909179,0.0451556891202926,0.030597636848688083,0.05374721363186831,0.00599640314414857,0.021448765176053382
G-1,0.0093391016125679,0.0393847487866878,0.0131788635626435,0.0731998309493064,0.015256998129189,0.0434448570013046,0.0156616456806659,0.0466065555810928,0.0113755706697702,0.0506896562874317,0.012962435930967301,0.05066512972116466,0.00237673232881677,0.011863091647800672
G-2,4.3839929276146e-05,0.0002207807410741,2.1150392058189027e-05,0.0002406282001174,1.49718744069105e-05,8.777132620707562e-07,4.4435782911023125e-05,0.0002305592206539,3.5660563298733905e-05,9.54860370256938e-05,3.201170839020051e-05,0.00015766638242663291,1.1965807234042368e-05,9.447595827451376e-05
D-5,7.58648820919916e-05,0.0005358145572245,4.649456241168082e-05,0.0001524255203548,7.169030868681148e-05,0.00019526242977,4.010152770206332e-05,0.000199395159143,4.616996739059687e-05,0.0001612461637705,5.6064249656628816e-05,0.00024882876605256,1.4700496545218433e-05,0.00014466386985904236
D-6,0.0020541711710393,0.1361560970544815,0.0073196175508201,0.0116638811305165,0.0140583738684654,0.0243482589721679,0.0274495929479599,0.0060005574487149,0.009198997169733,0.0529872737824916,0.01201615054160354,0.04623121367767448,0.008620865720573589,0.04780041607591722
D-7,2.4063545424724e-05,0.0005496794474311,1.8054261090583168e-05,0.000205963733606,3.158397157676518e-05,6.793269676563796e-06,3.5379223845666274e-05,1.4585177268600091e-05,1.601526491867844e-05,6.927520735189319e-05,2.5019253371283412e-05,0.0001692593670668314,7.495609602313116e-06,0.00020316634467955745
F-1,0.0219991765916347,0.052092507481575,0.0165741145610809,0.0696351751685142,0.0224699676036834,0.0650411769747734,0.0159968603402376,0.077393464744091,0.0185808576643466,0.115564189851284,0.01912419535219664,0.07594530284404752,0.002684699657213824,0.021444938327910407
P-4,8.387683192268014e-05,0.0011333902366459,0.0001872049033408,0.0001594220957485,5.844610495842062e-05,0.0004296604602131,0.0002251024270663,9.943823533831164e-05,7.552067108917981e-05,8.642231114208698e-05,0.0001260301876754761,0.00038166666781757973,6.701250533796638e-05,0.00039588041025114885
G-3,5.469802272273228e-05,0.0003626025281846,4.714756141765975e-05,9.407976176589727e-05,5.441836765385233e-05,0.0002871740143746,1.9040344341192394e-05,0.0004498003982007,0.018001515418291,0.0141384564340114,0.0036353639428852876,0.0030664226273074396,0.0071830876512611825,0.005537261644493538
T-1,0.0063090836629271,0.0095269465819001,0.0121249966323375,0.0103919617831707,0.0153520600870251,0.017927898094058,0.0066460389643907,0.0115077774971723,0.0112901991233229,0.0027298422064632,0.010344475694000661,0.01041688523255286,0.003438120770341463,0.0048474447413851054
T-2,0.0604704320430755,0.153192713856697,0.0320453681051731,0.0096234008669853,0.0543665923178195,0.0975865721702575,0.0268046855926513,0.1074846163392067,0.0330179184675216,0.0603581257164478,0.041340999305248205,0.08564908578991885,0.013435684728292631,0.04816839855613218
D-8,5.851471996720648e-06,9.552523216882491e-10,1.940328047567164e-06,4.2183021520259e-08,9.78801153905806e-07,0.0021282602101564,4.96536245009338e-07,0.0102187758311629,1.4795177776250057e-06,2.642234342431493e-08,2.1493310441655927e-06,0.0024694211203873133,1.9131152902695485e-06,0.003961380255999108
D-9,2.3025110984509207e-10,1.872302135552673e-08,2.7493777920994944e-08,3.2534425153940555e-10,9.50479916994595e-10,2.3451686773090508e-11,5.076379693491617e-06,1.621609868607266e-07,1.1286080052741454e-06,1.2942292570983229e-08,1.2467324415427195e-06,3.883501934510981e-08,1.963284736473016e-06,6.208631553974763e-08
F-2,0.0352717116475105,0.0276391264051198,0.0256848763674497,0.0360645987093448,0.0200666692107915,0.0195868387818336,0.0196510646492242,0.0366390570998191,0.0250615440309047,0.0709298998117446,0.025147173181176118,0.03817190416157238,0.005635982005157186,0.01752838097393141
G-4,4.996297866455279e-05,4.389831519802101e-05,5.886369399377145e-05,6.035406477167271e-05,6.652985757682472e-05,6.954486161703244e-05,5.381162554840557e-05,6.886808114359155e-05,8.637842256575823e-05,2.793848943838384e-05,6.310931566986256e-05,5.412076243374031e-05,1.2887590654099892e-05,1.602654142023458e-05
T-3,9.668842540122569e-05,0.0002365710097365,8.92108801053837e-05,9.106556535698472e-05,9.053468966158108e-05,9.553136624163017e-05,8.666790381539613e-05,7.769552030367777e-05,0.0001064103707903,9.29219095269218e-05,9.390245395477732e-05,0.0001187570742331429,7.069668135108456e-06,5.922817491841953e-05
D-11,0.0004183095297776,0.0015476428670808,0.0059837703593075,0.0009815483354032,0.0003356749657541,2.979078453790862e-05,0.0003130430704914,2.004388443310745e-05,0.0002140413125744,0.0001293893437832,0.001452967847581,0.0005416830430476432,0.0022663362537458658,0.0006179909115129925
D-12,4.352073917717435e-15,8.723886244204736e-15,3.4638954980173095e-15,4.855375389261783e-15,4.007904949490226e-15,5.210646841845128e-15,4.185540887540135e-15,1.5513516849179762e-14,4.030109494686024e-15,5.7238162472249876e-15,4.007904949490226e-15,8.005448314343278e-15,2.98813028597037e-16,3.995671802753001e-15
B-1,3.884404407017428e-07,0.0086325639858841,1.3737574988681445e-07,6.570117783155638e-10,5.1988219951226724e-08,1.240184732687055e-09,1.051935032592155e-05,1.0148781370844517e-07,1.3595011227884868e-10,3.3294614894957557e-12,2.2194581373147225e-06,0.0017265334748447561,4.152089113425404e-06,0.003453015255740622
G-6,3.533646042441773e-09,1.8788685338222425e-05,9.409526455783634e-07,1.427400775355636e-06,2.1731652588563567e-10,3.4772940580296563e-06,7.061993212431614e-10,8.086815661556557e-09,1.2584542297133794e-08,6.785392514530032e-08,1.9159886995301357e-07,4.753864182482915e-06,3.747032558405912e-07,7.129548231164495e-06
G-7,0.0281385015696287,0.0009949184022843,0.0373426973819732,0.0011207930510863,0.0267847273498773,0.0815849378705024,0.0002314522425876,1.4849983926978894e-05,0.0453610830008983,0.0010883095674216,0.027571692308993017,0.016960761775044318,0.015233937605221766,0.03231468881271131
